"SQ_CANDIDATO";"NM_CANDIDATO";"NM_SOCIAL_CANDIDATO";"SG_PARTIDO";"DS_GENERO";"DS_GRAU_INSTRUCAO";"DS_ESTADO_CIVIL";"DS_COR_RACA";"DS_OCUPACAO";"DS_SITUACAO_CANDIDATURA";"ST_REELEICAO";"BENS_TOTAL";"DS_SIT_TOT_TURNO";"TOTAL_VOTOS";"RECEITA_TOTAL";"TIPO_RECEITA"
250000004994;"SUELY IZIDORO DE SOUZA";"#NULO#";"PSDB";"FEMININO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"PARDA";"PROFESSOR DE ENSINO FUNDAMENTAL";"APTO";"N";395384,93;"SUPLENTE";957;34703,5;"Recursos próprios, Recursos de outros candidatos, Recursos de pessoas físicas"
250000019163;"LUIZ CLAUDIO MACHADO";"#NULO#";"PTB";"MASCULINO";"ENSINO MÉDIO COMPLETO";"SOLTEIRO(A)";"PARDA";"OUTROS";"APTO";"N";4258,91;"SUPLENTE";158;NA;NA
250000014906;"AKIKO AKIYAMA";"#NULO#";"PSOL";"FEMININO";"SUPERIOR COMPLETO";"DIVORCIADO(A)";"BRANCA";"OUTROS";"APTO";"N";103441,78;"SUPLENTE";466;2713,57;"Recursos próprios, Recursos de pessoas físicas, Recursos de partido político"
250000006178;"CARMEN MIRANDA ALVES PEREIRA";"#NULO#";"PC do B";"FEMININO";"ENSINO MÉDIO COMPLETO";"SOLTEIRO(A)";"BRANCA";"DONA DE CASA";"APTO";"N";NA;"NÃO ELEITO";34;4130,12;"Recursos de pessoas físicas, Recursos de partido político"
250000011669;"JONAS PEREIRA";"#NULO#";"PV";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"GERENTE";"APTO";"N";22590;"SUPLENTE";1109;NA;NA
250000050197;"ALFREDO DUQUE DE ALMEIDA FILHO";"#NULO#";"PSL";"MASCULINO";"ENSINO MÉDIO INCOMPLETO";"CASADO(A)";"PARDA";"EMPRESÁRIO";"APTO";"N";350000;"NÃO ELEITO";3343;NA;NA
250000040590;"LUIZ FERNANDO RODRIGO DE JESUZ";"#NULO#";"SD";"MASCULINO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"PARDA";"CORRETOR DE IMÓVEIS, SEGUROS, TÍTULOS E VALORES";"APTO";"N";NA;"NÃO ELEITO";421;300;"Recursos de pessoas físicas"
250000020776;"JORGE SIDERATOS";"#NULO#";"PMDB";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"POLICIAL MILITAR";"APTO";"N";NA;"SUPLENTE";443;NA;NA
250000058396;"MOACYR MARTINS RODRIGUES";"#NULO#";"PTN";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"ADMINISTRADOR";"APTO";"N";306000,62;"SUPLENTE";1389;5416,6;"Recursos de partido político, Recursos de outros candidatos"
250000020798;"VICTOR ALEXANDRE PERINA";"#NULO#";"PMDB";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"ADVOGADO";"APTO";"N";101355,89;"SUPLENTE";7149;38922,05;"Recursos de outros candidatos, Recursos próprios, Recursos de pessoas físicas"
250000022081;"EDUARDO MATARAZZO SUPLICY";"#NULO#";"PT";"MASCULINO";"SUPERIOR COMPLETO";"DIVORCIADO(A)";"BRANCA";"PROFESSOR DE ENSINO SUPERIOR";"APTO";"N";3851361,78;"ELEITO POR QP";301446;207189,53;"Recursos de outros candidatos, Recursos próprios, Recursos de pessoas físicas, Doações pela Internet, Recursos de partido político"
250000014909;"TALITA LUZIA ALVES TECEDOR";"#NULO#";"PCB";"FEMININO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"OUTROS";"APTO";"N";NA;"SUPLENTE";189;500;"Recursos de pessoas físicas"
250000013967;"JOSE LUIZ GLADCHI";"#NULO#";"PRTB";"MASCULINO";"ENSINO MÉDIO COMPLETO";"SOLTEIRO(A)";"BRANCA";"OUTROS";"APTO";"N";NA;"NÃO ELEITO";92;NA;NA
250000020814;"MARIA DAS GRAÇAS DOS SANTOS";"#NULO#";"PMDB";"FEMININO";"ENSINO MÉDIO INCOMPLETO";"SOLTEIRO(A)";"BRANCA";"APOSENTADO (EXCETO SERVIDOR PÚBLICO)";"APTO";"N";280000;"SUPLENTE";62;NA;NA
250000038327;"ELIAS SKAF";"#NULO#";"PSDC";"MASCULINO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"BRANCA";"JORNALISTA E REDATOR";"APTO";"N";74161,7;"NÃO ELEITO";1093;NA;NA
250000011006;"GILMARA VANZO CRISTÃO";"#NULO#";"PP";"FEMININO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"BRANCA";"TAXISTA";"APTO";"N";1124000;"SUPLENTE";573;NA;NA
250000004977;"VINÍCIUS ALVES SCHAEFER";"#NULO#";"PSDB";"MASCULINO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"PROFESSOR DE ENSINO SUPERIOR";"APTO";"N";15000;"SUPLENTE";9657;6034,4;"Recursos próprios, Recursos de partido político, Recursos de pessoas físicas"
250000020824;"CICERO FIRMINO DA SILVA";"#NULO#";"PSD";"MASCULINO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"BRANCA";"MOTORISTA DE VEÍCULOS DE TRANSPORTE COLETIVO DE PASSAGEIROS";"APTO";"N";NA;"SUPLENTE";2746;NA;NA
250000014884;"SILVINEIDE SANTANA SANTOS";"#NULO#";"PSOL";"FEMININO";"ENSINO MÉDIO INCOMPLETO";"SOLTEIRO(A)";"BRANCA";"OUTROS";"APTO";"N";23000;"SUPLENTE";102;NA;NA
250000038412;"MOACYR FIRMINO DOS SANTOS";"#NULO#";"PSDC";"MASCULINO";"ENSINO MÉDIO INCOMPLETO";"DIVORCIADO(A)";"PRETA";"MOTORISTA DE VEÍCULOS DE TRANSPORTE COLETIVO DE PASSAGEIROS";"APTO";"N";4e+05;"NÃO ELEITO";2307;NA;NA
250000011688;"EDSON VIEIRA NOVA JUNIOR";"#NULO#";"PV";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"SERVIDOR PÚBLICO ESTADUAL";"APTO";"N";63051,01;"SUPLENTE";431;NA;NA
250000011687;"MARIA CRISTINA DE PAULA LEITE GOUVEA";"#NULO#";"PV";"FEMININO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"EMPRESÁRIO";"APTO";"N";24927,39;"SUPLENTE";355;500;"Doações pela Internet"
250000008366;"RINALDI CÉSAR DIGILIO";"#NULO#";"PRB";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"EMPRESÁRIO";"APTO";"N";2023339,48;"ELEITO POR MÉDIA";20916;191630;"Recursos de pessoas físicas, Recursos de partido político, Recursos próprios"
250000010871;"GILMAR CURTOLO";"#NULO#";"PHS";"MASCULINO";"ENSINO FUNDAMENTAL COMPLETO";"CASADO(A)";"BRANCA";"EMPRESÁRIO";"APTO";"N";1971701,88;"SUPLENTE";4577;119000;"Recursos próprios, Recursos de pessoas físicas"
250000005814;"WAGNER DE LEO PAEZ";"#NULO#";"NOVO";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"EMPRESÁRIO";"APTO";"N";581281,44;"SUPLENTE";1100;10000;"Recursos próprios"
250000062813;"TALES NÓBREGA LOMBARDI";"#NULO#";"PATRIOTA";"MASCULINO";"ENSINO MÉDIO COMPLETO";"SOLTEIRO(A)";"BRANCA";"PILOTO DE AVIAÇÃO COMERCIAL, NAVEGADOR, MECÂNICO DE VÔO E ASSEMELHADOS";"APTO";"N";329637;"NÃO ELEITO";936;500;"Recursos próprios"
250000010909;"EDILENE MARIA MAZER DOS SANTOS";"#NULO#";"PHS";"FEMININO";"SUPERIOR COMPLETO";"DIVORCIADO(A)";"BRANCA";"AUXILIAR DE ESCRITÓRIO E ASSEMELHADOS";"APTO";"N";NA;"SUPLENTE";516;NA;NA
250000050146;"ANDRÉ LUIZ ZEFERINO";"#NULO#";"PSL";"MASCULINO";"ENSINO MÉDIO COMPLETO";"SOLTEIRO(A)";"BRANCA";"VIGILANTE";"APTO";"N";NA;"NÃO ELEITO";407;NA;NA
250000020806;"HAROLDO LOPES DA SILVA";"#NULO#";"PMDB";"MASCULINO";"SUPERIOR COMPLETO";"DIVORCIADO(A)";"BRANCA";"PSICÓLOGO";"APTO";"N";132500;"SUPLENTE";1010;1000;"Recursos de pessoas físicas"
250000020781;"ANTONIO MOREIRA DE SOUZA";"#NULO#";"PMDB";"MASCULINO";"SUPERIOR COMPLETO";"VIÚVO(A)";"PARDA";"SERVIDOR PÚBLICO CIVIL APOSENTADO";"APTO";"N";136916,2;"SUPLENTE";856;4800;"Recursos próprios, Recursos de pessoas físicas"
250000010904;"SHEILA MONTEIRO VERVLOET";"#NULO#";"PHS";"FEMININO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"BIOMÉDICO";"APTO";"N";96274,58;"SUPLENTE";270;4181,05;"Recursos próprios, Recursos de pessoas físicas, Recursos de outros candidatos"
250000008309;"FRANCISCO SCARPA FILHO";"#NULO#";"PRB";"MASCULINO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"EMPRESÁRIO";"APTO";"N";2023696,25;"SUPLENTE";5140;NA;NA
250000015101;"SERGIO PINTO BOMFIM";"#NULO#";"REDE";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"PRETA";"OUTROS";"APTO";"N";9049,19;"NÃO ELEITO";718;NA;NA
250000010990;"CAIO MIRANDA CARNEIRO";"#NULO#";"PSB";"MASCULINO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"ADVOGADO";"APTO";"N";NA;"SUPLENTE";23459;60681,87;"Recursos próprios, Recursos de pessoas físicas, Recursos de outros candidatos"
250000058345;"FERNANDA KARINA RAMOS SOMAGGIO";"#NULO#";"PTN";"FEMININO";"ENSINO MÉDIO COMPLETO";"DIVORCIADO(A)";"BRANCA";"SECRETÁRIO E DATILÓGRAFO";"APTO";"N";NA;"SUPLENTE";692;2642,2;"Recursos de pessoas físicas, Recursos de outros candidatos"
250000005808;"FABIO JOSE PANDO";"#NULO#";"NOVO";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"EMPRESÁRIO";"APTO";"N";850320,52;"SUPLENTE";3618;8550;"Recursos de pessoas físicas"
250000011701;"RODRIGO SCARDELATO GONZALES";"#NULO#";"PV";"MASCULINO";"SUPERIOR INCOMPLETO";"SOLTEIRO(A)";"BRANCA";"PUBLICITÁRIO";"APTO";"N";NA;"SUPLENTE";824;2000;"Recursos de pessoas físicas"
250000008329;"MARIA AMÉLIA LOFRANO";"#NULO#";"PRB";"FEMININO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"BRANCA";"OUTROS";"APTO";"N";NA;"SUPLENTE";247;15465,17;"Recursos de partido político, Recursos de pessoas físicas, Recursos de outros candidatos"
250000005012;"PAULO CAHIM";"#NULO#";"PSDB";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"ADVOGADO";"APTO";"N";326500;"SUPLENTE";3464;21500;"Recursos de partido político, Recursos de pessoas físicas"
250000027277;"GENESIO VIVANCO SOLANO SOBRINHO";"#NULO#";"PRP";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"ADVOGADO";"APTO";"N";NA;"NÃO ELEITO";1059;7718,57;"Recursos de outros candidatos, Recursos próprios, Recursos de pessoas físicas, Recursos de partido político"
250000058363;"ALEXANDRE DE FELICE";"#NULO#";"PTN";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"POLICIAL MILITAR";"APTO";"N";83469;"SUPLENTE";3170;32318,62;"Recursos próprios, Recursos de partido político, Recursos de outros candidatos, Recursos de pessoas físicas"
250000005805;"AGNES HELENA CHIURATTO";"#NULO#";"NOVO";"FEMININO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"EMPRESÁRIO";"APTO";"N";20504,53;"SUPLENTE";1902;8255;"Recursos de pessoas físicas"
250000005014;"ROSELI GHESSO BRENTZEL";"#NULO#";"PSDB";"FEMININO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"ADMINISTRADOR";"APTO";"N";833288,08;"SUPLENTE";576;11142,35;"Recursos de outros candidatos, Recursos próprios, Recursos de pessoas físicas"
250000011015;"DANIEL MOREIRA DO NASCIMENTO";"#NULO#";"DEM";"MASCULINO";"SUPERIOR INCOMPLETO";"CASADO(A)";"PARDA";"TÉCNICO DE ELETRICIDADE, ELETRÔNICA E TELECOMUNICAÇÕES";"APTO";"N";835000;"SUPLENTE";1510;4294,8;"Recursos de outros candidatos, Recursos de pessoas físicas, Recursos de partido político"
250000020810;"ARIADINE FERREIRA ESPINDOLA";"#NULO#";"PMDB";"FEMININO";"ENSINO FUNDAMENTAL COMPLETO";"VIÚVO(A)";"BRANCA";"OUTROS";"APTO";"N";NA;"SUPLENTE";182;NA;NA
250000027305;"RENATO BORGIANI";"#NULO#";"PRP";"MASCULINO";"ENSINO FUNDAMENTAL COMPLETO";"CASADO(A)";"BRANCA";"EMPRESÁRIO";"APTO";"N";NA;"NÃO ELEITO";261;NA;NA
250000062798;"MARLENE RODRIGUES DO AMARAL SCARAMELLA";"#NULO#";"PATRIOTA";"FEMININO";"SUPERIOR COMPLETO";"DIVORCIADO(A)";"PARDA";"PROFESSOR DE ENSINO MÉDIO";"APTO";"N";NA;"NÃO ELEITO";563;NA;NA
250000027335;"GILMÁRIO RAMOS PIRES";"#NULO#";"PT do B";"MASCULINO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"BRANCA";"ADMINISTRADOR";"APTO";"N";5500;"NÃO ELEITO";401;NA;NA
250000014873;"MARIA DE FÁTIMA VASCONCELOS DA SILVA RIBEIRO";"#NULO#";"PSOL";"FEMININO";"ENSINO MÉDIO INCOMPLETO";"CASADO(A)";"PARDA";"DONA DE CASA";"APTO";"N";NA;"SUPLENTE";564;720;"Recursos próprios"
250000008296;"EUSTAQUIO BRASILINSE";"#NULO#";"PRB";"MASCULINO";"ENSINO FUNDAMENTAL COMPLETO";"CASADO(A)";"PARDA";"POLICIAL MILITAR";"APTO";"N";NA;"SUPLENTE";4626;8075;"Recursos de partido político, Recursos de pessoas físicas"
250000027311;"FABIO GONCALVES PEREIRA";"#NULO#";"PTC";"MASCULINO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"PRETA";"OUTROS";"APTO";"N";NA;"NÃO ELEITO";452;150;"Recursos próprios"
250000093120;"CESAR PADOVAN DO MOINHO";"#NULO#";"PTN";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"ADMINISTRADOR";"APTO";"N";174405,13;"SUPLENTE";621;NA;NA
250000040593;"FABIO DORIVAL CANO";"#NULO#";"SD";"MASCULINO";"ENSINO FUNDAMENTAL COMPLETO";"SOLTEIRO(A)";"BRANCA";"EMPRESÁRIO";"APTO";"N";15000;"NÃO ELEITO";1600;NA;NA
250000019155;"PAULO ROGERIO PEREIRA NEME";"#NULO#";"PTB";"MASCULINO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"POLICIAL CIVIL";"APTO";"N";264969,6;"SUPLENTE";1657;NA;NA
250000022103;"VALDEMAR SILVA";"#NULO#";"PT";"MASCULINO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"VEREADOR";"APTO";"S";881429,58;"SUPLENTE";16872;121339,17;"Recursos próprios, Recursos de pessoas físicas, Recursos de partido político"
250000058380;"JOAO HONORIO";"#NULO#";"PTN";"MASCULINO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"BRANCA";"ADMINISTRADOR";"APTO";"N";NA;"SUPLENTE";1907;NA;NA
250000011004;"CARMINO PEPE";"#NULO#";"PP";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"ADVOGADO";"APTO";"N";1554335,47;"SUPLENTE";6050;33200;"Recursos de pessoas físicas"
250000020778;"FABIO CERIDONO FORTES";"#NULO#";"PMDB";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"ECONOMISTA";"APTO";"N";357836,11;"SUPLENTE";3763;26036;"Recursos próprios, Recursos de pessoas físicas, Recursos de outros candidatos"
250000050173;"JOSÉ DONIZETE DA SILVA";"#NULO#";"PSL";"MASCULINO";"ENSINO MÉDIO COMPLETO";"DIVORCIADO(A)";"PARDA";"CABELEIREIRO E BARBEIRO";"APTO";"N";NA;"NÃO ELEITO";295;NA;NA
250000058357;"ANTONIO ALVES PEDROZA";"#NULO#";"PTN";"MASCULINO";"LÊ E ESCREVE";"CASADO(A)";"BRANCA";"GARÇOM";"APTO";"N";14900;"SUPLENTE";604;142,2;"Recursos de outros candidatos"
250000019173;"MARCO AURÉLIO KÜHL";"#NULO#";"PTB";"MASCULINO";"ENSINO MÉDIO INCOMPLETO";"CASADO(A)";"BRANCA";"TAXISTA";"APTO";"N";NA;"SUPLENTE";547;NA;NA
250000013974;"VERUSKA RODRIGUES DA SILVA";"#NULO#";"PRTB";"FEMININO";"ENSINO MÉDIO COMPLETO";"DIVORCIADO(A)";"BRANCA";"JORNALISTA E REDATOR";"APTO";"N";NA;"NÃO ELEITO";82;NA;NA
250000014890;"ADRIANO PELOSO";"#NULO#";"PSOL";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"ODONTÓLOGO";"APTO";"N";NA;"SUPLENTE";415;1600;"Recursos próprios"
250000010844;"ROBERTA GIMENEZ DAMASCENO";"#NULO#";"PPS";"FEMININO";"SUPERIOR COMPLETO";"DIVORCIADO(A)";"BRANCA";"OUTROS";"APTO";"N";NA;"SUPLENTE";88;NA;NA
250000019188;"GLEISON JOÃO GOMES PEGO";"#NULO#";"PTB";"MASCULINO";"ENSINO MÉDIO COMPLETO";"SOLTEIRO(A)";"BRANCA";"LOCUTOR E COMENTARISTA DE RÁDIO E TELEVISÃO E RADIALISTA";"APTO";"N";NA;"SUPLENTE";833;NA;NA
250000058365;"ANDREA CAMBRAIA DA SILVA";"#NULO#";"PTN";"FEMININO";"SUPERIOR INCOMPLETO";"CASADO(A)";"BRANCA";"EMPRESÁRIO";"APTO";"N";27838,61;"SUPLENTE";1031;2843,3;"Recursos de pessoas físicas, Recursos de outros candidatos"
250000058390;"DAVID SANTOS SOUSA";"#NULO#";"PTN";"MASCULINO";"ENSINO MÉDIO COMPLETO";"SOLTEIRO(A)";"PARDA";"OUTROS";"APTO";"N";NA;"SUPLENTE";1880;NA;NA
250000010995;"FRANCISCO CANINDE DO NASCIMENTO";"#NULO#";"PSB";"MASCULINO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"BRANCA";"OUTROS";"APTO";"N";192750;"SUPLENTE";1249;NA;NA
250000005015;"ROSIMEIRE MARIA DIAS";"#NULO#";"PSDB";"FEMININO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"BRANCA";"OUTROS";"APTO";"N";203;"SUPLENTE";293;NA;NA
250000040575;"LUCAS SOUZA DOS SANTOS";"#NULO#";"SD";"MASCULINO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"PARDA";"EMPRESÁRIO";"APTO";"N";NA;"NÃO ELEITO";2064;NA;NA
250000058379;"JEFFERSON RODRIGUES DOS SANTOS";"#NULO#";"PTN";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"AGENTE ADMINISTRATIVO";"APTO";"N";11338,98;"SUPLENTE";585;284,4;"Recursos de outros candidatos"
250000019142;"ENOC GOMES DA SILVA";"#NULO#";"PTB";"MASCULINO";"ENSINO FUNDAMENTAL COMPLETO";"CASADO(A)";"PRETA";"OUTROS";"APTO";"N";NA;"SUPLENTE";339;NA;NA
250000040570;"KARIUM DE ALMEIDA BRIZOLLA";"#NULO#";"SD";"MASCULINO";"SUPERIOR COMPLETO";"DIVORCIADO(A)";"BRANCA";"ECONOMISTA";"APTO";"N";6900;"NÃO ELEITO";71;NA;NA
250000058358;"VLADIMIR FERNANDES DE ALMEIDA";"#NULO#";"PTN";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"PRETA";"PROFESSOR DE ENSINO MÉDIO";"APTO";"N";501;"SUPLENTE";1837;1608,44;"Recursos de pessoas físicas, Recursos de outros candidatos"
250000005789;"NILTON ROSSANO";"#NULO#";"NOVO";"MASCULINO";"SUPERIOR COMPLETO";"SEPARADO(A) JUDICIALMENTE";"BRANCA";"SERVIDOR PÚBLICO MUNICIPAL";"APTO";"N";27251,36;"SUPLENTE";400;5611,7;"Recursos de origens não identificadas, Recursos próprios, Recursos de partido político, Recursos de pessoas físicas"
250000019182;"MARCIO JOSÉ DA SILVA BARBOZA";"#NULO#";"PTB";"MASCULINO";"SUPERIOR INCOMPLETO";"SOLTEIRO(A)";"PRETA";"TÉCNICO DE ENFERMAGEM E ASSEMELHADOS (EXCETO ENFERMEIRO)";"APTO";"N";350000;"SUPLENTE";980;NA;NA
250000006197;"MAÍSA LOPES DOS SANTOS";"#NULO#";"PC do B";"FEMININO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"PRETA";"NUTRICIONISTA E ASSEMELHADOS";"APTO";"N";NA;"NÃO ELEITO";587;8683,15;"Recursos próprios, Recursos de partido político"
250000008352;"DANIA LIMA DE OLIVEIRA";"#NULO#";"PRB";"FEMININO";"ENSINO MÉDIO COMPLETO";"SOLTEIRO(A)";"BRANCA";"OUTROS";"APTO";"N";NA;"SUPLENTE";1092;NA;NA
250000008323;"JEAN MADEIRA DA SILVA";"#NULO#";"PRB";"MASCULINO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"BRANCA";"VEREADOR";"APTO";"S";98203;"SUPLENTE";5833;23850;"Recursos de partido político, Recursos de pessoas físicas"
250000008365;"JOSE SOUZA DOS SANTOS";"#NULO#";"PRB";"MASCULINO";"SUPERIOR INCOMPLETO";"CASADO(A)";"PARDA";"VEREADOR";"APTO";"S";134883,56;"ELEITO POR QP";55924;211612,5;"Recursos próprios, Recursos de pessoas físicas, Recursos de partido político"
250000093409;"FRANKLIN THIAGO NEVES KAWABATA";"#NULO#";"PPL";"MASCULINO";"SUPERIOR COMPLETO";"DIVORCIADO(A)";"BRANCA";"VENDEDOR PRACISTA, REPRESENTANTE, CAIXEIRO-VIAJANTE E ASSEMELHADOS";"APTO";"N";15000;"NÃO ELEITO";210;NA;NA
250000019179;"AUDEIDE CARDOSO";"#NULO#";"PTB";"FEMININO";"SUPERIOR COMPLETO";"DIVORCIADO(A)";"PRETA";"EMPRESÁRIO";"APTO";"N";975000;"SUPLENTE";136;NA;NA
250000013966;"MAURICIO GABAI TANURCOV";"#NULO#";"PRTB";"MASCULINO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"PARDA";"OUTROS";"APTO";"N";198696,52;"NÃO ELEITO";58;NA;NA
250000044423;"JOSÉ MARIA DE OLIVEIRA";"#NULO#";"PPL";"MASCULINO";"ENSINO FUNDAMENTAL COMPLETO";"DIVORCIADO(A)";"PARDA";"LOCUTOR E COMENTARISTA DE RÁDIO E TELEVISÃO E RADIALISTA";"APTO";"N";NA;"NÃO ELEITO";65;2750;"Recursos de partido político, Recursos de pessoas físicas"
250000050148;"ANTONIO CARLOS SOARES FERREIRA";"#NULO#";"PSL";"MASCULINO";"LÊ E ESCREVE";"SOLTEIRO(A)";"BRANCA";"ATOR E DIRETOR DE ESPETÁCULOS PÚBLICOS";"APTO";"N";NA;"NÃO ELEITO";176;NA;NA
250000019131;"ELIANE OLIVEIRA DA SILVA";"#NULO#";"PTB";"FEMININO";"ENSINO MÉDIO COMPLETO";"SOLTEIRO(A)";"BRANCA";"OUTROS";"APTO";"N";20000;"SUPLENTE";264;NA;NA
250000008353;"JOSE GARRIS DEL VALLE";"#NULO#";"PRB";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"ODONTÓLOGO";"APTO";"N";1162519,68;"SUPLENTE";888;6100;"Recursos próprios, Recursos de partido político"
250000027293;"DORACI MARIANO";"#NULO#";"PRP";"MASCULINO";"ENSINO MÉDIO COMPLETO";"SOLTEIRO(A)";"BRANCA";"PROFESSOR E INSTRUTOR DE FORMAÇÃO PROFISSIONAL";"APTO";"N";NA;"NÃO ELEITO";2452;NA;NA
250000004981;"ALINE PEREIRA CARDOSO DE SÁ BARABINOT";"#NULO#";"PSDB";"FEMININO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"EMPRESÁRIO";"APTO";"N";1053871,49;"ELEITO POR MÉDIA";25769;649095,72;"Recursos de outros candidatos, Recursos próprios, Recursos de pessoas físicas, Recursos de partido político"
250000062797;"MARIA JOSÉ DOS SANTOS";"#NULO#";"PATRIOTA";"FEMININO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"PROFESSOR DE ENSINO MÉDIO";"APTO";"N";NA;"NÃO ELEITO";551;NA;NA
250000011628;"FRANCISCO TADEU GARDESANI LUZ";"#NULO#";"PV";"MASCULINO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"SERVIDOR PÚBLICO FEDERAL";"APTO";"N";537667;"SUPLENTE";241;5621,7;"Recursos próprios, Recursos de pessoas físicas, Recursos de outros candidatos"
250000006199;"ROBERTO SILVA DOS SANTOS";"#NULO#";"PC do B";"MASCULINO";"ENSINO FUNDAMENTAL INCOMPLETO";"SOLTEIRO(A)";"PARDA";"OUTROS";"APTO";"N";40000;"NÃO ELEITO";351;4647,48;"Recursos de pessoas físicas, Recursos de partido político"
250000038335;"LUIS CARLOS DA SILVA";"#NULO#";"PSDC";"MASCULINO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"PRETA";"EMPRESÁRIO";"APTO";"N";37000;"NÃO ELEITO";637;NA;NA
250000010847;"CLAUDIO GOMES FONSECA";"#NULO#";"PPS";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"PARDA";"PROFESSOR DE ENSINO MÉDIO";"APTO";"N";809053,51;"ELEITO POR QP";18444;66520;"Recursos próprios, Recursos de pessoas físicas"
250000006152;"LOURIVALDO PRATES";"#NULO#";"PC do B";"MASCULINO";"ENSINO MÉDIO COMPLETO";"SOLTEIRO(A)";"PARDA";"FUNILEIRO";"APTO";"N";NA;"NÃO ELEITO";716;3687,45;"Recursos próprios, Recursos de pessoas físicas, Recursos de partido político"
250000050170;"GILSON PEREIRA MENDES";"#NULO#";"PSL";"MASCULINO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"PRETA";"PEDAGOGO";"APTO";"N";NA;"NÃO ELEITO";324;NA;NA
250000058413;"JOAO AUGUSTO BARBOSA DE LIMA";"#NULO#";"PTN";"MASCULINO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"BRANCA";"ADMINISTRADOR";"APTO";"N";NA;"SUPLENTE";394;NA;NA
250000006151;"VALMIR FERREIRA VERAS";"#NULO#";"PC do B";"MASCULINO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"PRETA";"COMERCIANTE";"APTO";"N";220000;"NÃO ELEITO";767;3317,45;"Recursos de partido político, Recursos de pessoas físicas"
250000010882;"VINICIUS PETRONIO FERRAZ VIEIRA";"#NULO#";"PHS";"MASCULINO";"SUPERIOR COMPLETO";"DIVORCIADO(A)";"PARDA";"ADMINISTRADOR";"APTO";"N";5587189,83;"SUPLENTE";295;5301,38;"Recursos próprios, Recursos de pessoas físicas, Recursos de outros candidatos"
